Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activity tracker design (product.metafields.shopify.activity-tracker-design),Age group (product.metafields.shopify.age-group),Audio codecs/formats supported (product.metafields.shopify.audio-codecs-formats-supported),Audio connectivity (product.metafields.shopify.audio-connectivity),Audio output channel (product.metafields.shopify.audio-output-channel),Audio player/recorder features (product.metafields.shopify.audio-player-recorder-features),Audio purpose (product.metafields.shopify.audio-purpose),Auto focusing modes (product.metafields.shopify.auto-focusing-modes),Backrest type (product.metafields.shopify.backrest-type),Bag/Case material (product.metafields.shopify.bag-case-material),Band color (product.metafields.shopify.band-color),Battery technology (product.metafields.shopify.battery-technology),Biometric monitor accessory features (product.metafields.shopify.biometric-monitor-accessory-features),Cable shielding (product.metafields.shopify.cable-shielding),Camera display technology (product.metafields.shopify.camera-display-technology),Camera features (product.metafields.shopify.camera-features),Camera HD type (product.metafields.shopify.camera-hd-type),Camera mounting type (product.metafields.shopify.camera-mounting-type),Camera sensor type (product.metafields.shopify.camera-sensor-type),Case type (product.metafields.shopify.case-type),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coil connection (product.metafields.shopify.coil-connection),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Compatible game format (product.metafields.shopify.compatible-game-format),Compatible memory cards (product.metafields.shopify.compatible-memory-cards),Compatible resolution (product.metafields.shopify.compatible-resolution),Computer form (product.metafields.shopify.computer-form),Computer specialized features (product.metafields.shopify.computer-specialized-features),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Cooling technology (product.metafields.shopify.cooling-technology),Cosmetic condition (product.metafields.shopify.cosmetic-condition),Data network (product.metafields.shopify.data-network),Device interface (product.metafields.shopify.device-interface),Dirt separating method (product.metafields.shopify.dirt-separating-method),Display resolution (product.metafields.shopify.display-resolution),Display technology (product.metafields.shopify.display-technology),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),E-book formats supported (product.metafields.shopify.e-book-formats-supported),E-cigarette/Vaporizer style (product.metafields.shopify.e-cigarette-vaporizer-style),E-reader display technology (product.metafields.shopify.e-reader-display-technology),Earphone features (product.metafields.shopify.earphone-features),Flash modes (product.metafields.shopify.flash-modes),Focus adjustment (product.metafields.shopify.focus-adjustment),Focus device type (product.metafields.shopify.focus-device-type),Focus type (product.metafields.shopify.focus-type),Graphics card type (product.metafields.shopify.graphics-card-type),Graphics tablet accessories included (product.metafields.shopify.graphics-tablet-accessories-included),Hair styling items included (product.metafields.shopify.hair-styling-items-included),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Hand side (product.metafields.shopify.hand-side),Headphone style (product.metafields.shopify.headphone-style),Image formats supported (product.metafields.shopify.image-formats-supported),Image sensor size (product.metafields.shopify.image-sensor-size),Keyboard format (product.metafields.shopify.keyboard-format),Keyboard layout (product.metafields.shopify.keyboard-layout),Keyboard specialized features (product.metafields.shopify.keyboard-specialized-features),Keyboard switch type (product.metafields.shopify.keyboard-switch-type),Light exposure modes (product.metafields.shopify.light-exposure-modes),Material (product.metafields.shopify.material),Memory storage type (product.metafields.shopify.memory-storage-type),Memory technology (product.metafields.shopify.memory-technology),Microphone design (product.metafields.shopify.microphone-design),Microphone type (product.metafields.shopify.microphone-type),Mobile phone case features (product.metafields.shopify.mobile-phone-case-features),Mount/Stand features (product.metafields.shopify.mount-stand-features),Mounting type (product.metafields.shopify.mounting-type),Operating system (product.metafields.shopify.operating-system),Optical zoom (product.metafields.shopify.optical-zoom),Pointing device (product.metafields.shopify.pointing-device),Polar pattern (product.metafields.shopify.polar-pattern),Power source (product.metafields.shopify.power-source),Processor family (product.metafields.shopify.processor-family),Removable storage formats supported (product.metafields.shopify.removable-storage-formats-supported),Scene modes (product.metafields.shopify.scene-modes),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Shooting modes (product.metafields.shopify.shooting-modes),SIM card capability (product.metafields.shopify.sim-card-capability),Smart watch features (product.metafields.shopify.smart-watch-features),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Storage types supported (product.metafields.shopify.storage-types-supported),Subscription type (product.metafields.shopify.subscription-type),Target gender (product.metafields.shopify.target-gender),Tracking metrics (product.metafields.shopify.tracking-metrics),Tracking purpose (product.metafields.shopify.tracking-purpose),Upholstery material (product.metafields.shopify.upholstery-material),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Watch display (product.metafields.shopify.watch-display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
apple-iphone-air,Apple iPhone Air,"<p data-start=""157"" data-end=""608"">Meet the Apple iPhone Air — Light. Fast. Limitless.<br data-start=""212"" data-end=""215"">Engineered for everyday life with extraordinary performance, the iPhone Air redefines what “lightweight” really means. With a feather‑light design, dazzling edge‑to‑edge OLED display, and powerful chip made for speed and efficiency, it’s the perfect blend of elegance and performance. For creators, communicators, and go‑getters — the iPhone Air lets you do more, carry less, and live lighter.</p>
<span id=""hidden""></span>
<h3 data-start=""641"" data-end=""656"">Display:</h3>
<ul data-start=""657"" data-end=""845"">
<li data-start=""657"" data-end=""700"">
<p data-start=""659"" data-end=""700"">6.1‑inch OLED Liquid Retina display</p>
</li>
<li data-start=""701"" data-end=""748"">
<p data-start=""703"" data-end=""748"">Edge‑to‑edge design with minimal bezels</p>
</li>
<li data-start=""749"" data-end=""789"">
<p data-start=""751"" data-end=""789"">HDR10 and vibrant color accuracy</p>
</li>
<li data-start=""790"" data-end=""845"">
<p data-start=""792"" data-end=""845"">True Tone + Haptic Touch for responsive control</p>
</li>
</ul>
<h3 data-start=""847"" data-end=""865"">Performance:</h3>
<ul data-start=""866"" data-end=""1042"">
<li data-start=""866"" data-end=""951"">
<p data-start=""868"" data-end=""951"">Apple A‑series Ultra Efficient Chip (designed for performance + battery life)</p>
</li>
<li data-start=""952"" data-end=""993"">
<p data-start=""954"" data-end=""993"">Smooth multitasking and app launching</p>
</li>
<li data-start=""994"" data-end=""1042"">
<p data-start=""996"" data-end=""1042"">Optimized for everyday use and creative apps</p>
</li>
</ul>
<h3 data-start=""1044"" data-end=""1064""> Camera System:</h3>
<ul data-start=""1065"" data-end=""1266"">
<li data-start=""1065"" data-end=""1110"">
<p data-start=""1067"" data-end=""1110"">Dual Camera Setup (Main + Ultra‑wide)</p>
</li>
<li data-start=""1111"" data-end=""1163"">
<p data-start=""1113"" data-end=""1163"">Crisp 48 MP main sensor for photos and video</p>
</li>
<li data-start=""1164"" data-end=""1204"">
<p data-start=""1166"" data-end=""1204"">Portrait mode, Night mode, Smart HDR</p>
</li>
<li data-start=""1205"" data-end=""1266"">
<p data-start=""1207"" data-end=""1266"">Front 12 MP FaceTime camera with center‑stage framing</p>
</li>
</ul>
<h3 data-start=""1268"" data-end=""1293""> Battery &amp; Charging:</h3>
<ul data-start=""1294"" data-end=""1431"">
<li data-start=""1294"" data-end=""1350"">
<p data-start=""1296"" data-end=""1350"">All‑day battery life with smart power management</p>
</li>
<li data-start=""1351"" data-end=""1386"">
<p data-start=""1353"" data-end=""1386"">Fast wired charging support</p>
</li>
<li data-start=""1387"" data-end=""1431"">
<p data-start=""1389"" data-end=""1431"">MagSafe wireless charging compatible</p>
</li>
</ul>
<h3 data-start=""1433"" data-end=""1452"">Connectivity:</h3>
<ul data-start=""1453"" data-end=""1563"">
<li data-start=""1453"" data-end=""1488"">
<p data-start=""1455"" data-end=""1488"">5G for ultra‑fast downloads</p>
</li>
<li data-start=""1489"" data-end=""1533"">
<p data-start=""1491"" data-end=""1533"">Wi‑Fi 6E, Bluetooth 5.3, NFC</p>
</li>
<li data-start=""1534"" data-end=""1563"">
<p data-start=""1536"" data-end=""1563"">GPS and location services</p>
</li>
</ul>
<h3 data-start=""1565"" data-end=""1592"">Durability &amp; Extras:</h3>
<ul data-start=""1593"" data-end=""1736"">
<li data-start=""1593"" data-end=""1641"">
<p data-start=""1595"" data-end=""1641"">Sleek lightweight aluminum + glass build</p>
</li>
<li data-start=""1642"" data-end=""1676"">
<p data-start=""1644"" data-end=""1676"">IP68 water/dust resistance</p>
</li>
<li data-start=""1677"" data-end=""1697"">
<p data-start=""1679"" data-end=""1697"">Face ID security</p>
</li>
<li data-start=""1698"" data-end=""1736"">
<p data-start=""1700"" data-end=""1736"">iOS with advanced privacy features</p>
</li>
</ul>
<h3 data-start=""1738"" data-end=""1760"">Storage Options:</h3>
<ul data-start=""1761"" data-end=""1859"">
<li data-start=""1761"" data-end=""1812"">
<p data-start=""1763"" data-end=""1812"">128 GB / 256 GB / 512 GB versions available</p>
</li>
<li data-start=""1813"" data-end=""1859"">
<p data-start=""1815"" data-end=""1859"">Multiple color choices to match your style</p>
</li>
</ul>",Apple,Electronics > Communications > Telephony > Mobile & Smart Phones,Mobile Phone,Apple,True,Color,light-gold,product.metafields.shopify.color-pattern,Storage,256GB,,,,,,0.0,shopify,3.0,deny,manual,1178.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071718_m_jpeg_1_076de6c1-269e-4248-a6de-ecdfb1a6eaf2.webp?v=1768480152,1.0,,False,,,267.0,,,,,,,,,,,,,,,,,,,,,,,lithium-ion-li-ion,,,,,,,,,,,light-gold; cloud-white; sky-blue,,,,,,,,,,new,5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,dual,,,,,,unlocked,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071718_m_jpeg_1_076de6c1-269e-4248-a6de-ecdfb1a6eaf2.webp?v=1768480152,kg,,,active
apple-iphone-air,,,,,,,,,light-gold,,,512GB,,,,,,0.0,shopify,1.0,deny,manual,1297.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071707_m_jpeg_1.webp?v=1768480111,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071718_m_jpeg_1_076de6c1-269e-4248-a6de-ecdfb1a6eaf2.webp?v=1768480152,kg,,,
apple-iphone-air,,,,,,,,,light-gold,,,1TB,,,,,,0.0,shopify,0.0,deny,manual,1497.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071729_m_jpeg_1_52dbc2c4-5ab0-43ce-8660-762d22a320d8.webp?v=1768480206,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071718_m_jpeg_1_076de6c1-269e-4248-a6de-ecdfb1a6eaf2.webp?v=1768480152,kg,,,
apple-iphone-air,,,,,,,,,cloud-white,,,256GB,,,,,,0.0,shopify,3.0,deny,manual,1178.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071718_m_jpeg_1_b9194b96-cd6e-4e20-99a0-ed2a393bf365.webp?v=1768480558,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071707_m_jpeg_1.webp?v=1768480111,kg,,,
apple-iphone-air,,,,,,,,,cloud-white,,,512GB,,,,,,0.0,shopify,4.0,deny,manual,1297.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071707_m_jpeg_1_cba9a578-d071-4e99-bd8e-d1319f601f63.webp?v=1768480558,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071707_m_jpeg_1.webp?v=1768480111,kg,,,
apple-iphone-air,,,,,,,,,cloud-white,,,1TB,,,,,,0.0,shopify,3.0,deny,manual,1497.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071729_m_jpeg_1_7bdc2239-282b-4269-b44a-7053f1c87488.webp?v=1768480558,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071707_m_jpeg_1.webp?v=1768480111,kg,,,
apple-iphone-air,,,,,,,,,sky-blue,,,256GB,,,,,,0.0,shopify,4.0,deny,manual,1178.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071720_m_jpeg_1_de458411-d563-4f92-a610-c26cd48cfb66.webp?v=1768480641,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071729_m_jpeg_1_52dbc2c4-5ab0-43ce-8660-762d22a320d8.webp?v=1768480206,kg,,,
apple-iphone-air,,,,,,,,,sky-blue,,,512GB,,,,,,0.0,shopify,4.0,deny,manual,1297.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071709_m_jpeg_1.webp?v=1768480718,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071729_m_jpeg_1_52dbc2c4-5ab0-43ce-8660-762d22a320d8.webp?v=1768480206,kg,,,
apple-iphone-air,,,,,,,,,sky-blue,,,1TB,,,,,,0.0,shopify,1.0,deny,manual,1497.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071731_m_jpeg_1_280abd1f-8362-48ab-b6df-a32b03595694.webp?v=1768480808,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071729_m_jpeg_1_52dbc2c4-5ab0-43ce-8660-762d22a320d8.webp?v=1768480206,kg,,,
apple-iphone-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/2310/6814/files/IMG-18071721_m_jpeg_1_2daed2cf-f4ae-49b2-aab2-aa4f6445998d.webp?v=1768480641,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
